City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,sijunjung,-0.6876,100.9537,22.63,96,78,0.38,ID,1707691777
362,hilo,19.7297,-155.09,25.9,77,100,5.14,US,1707692077
363,copiapo,-27.3667,-70.3333,19.83,49,24,2.5,CL,1707692077
364,kapa'a,22.0752,-159.319,25.99,67,0,4.63,US,1707692077
365,sao jose da coroa grande,-8.8978,-35.1478,27.1,80,93,4.24,BR,1707691941
366,edd,13.9297,41.6925,25.99,78,14,2.91,ER,1707692078
367,ponta delgada,37.7333,-25.6667,18.44,94,40,7.72,PT,1707692078
368,zeya,53.75,127.2667,-14.17,96,100,2.99,RU,1707692079
369,egilsstadir,65.2653,-14.3948,-0.05,100,100,7.2,IS,1707692079
370,mingguang,32.7802,117.9638,5.5,76,0,3.47,CN,1707692079
371,cabanas,22.9758,-82.9219,24.88,75,40,5.69,CU,1707692080
372,ibanda,-2.7974,32.4746,18.54,90,46,1.71,TZ,1707692080
373,urazovo,50.0836,38.0395,2.08,100,100,3.73,RU,1707692080
374,mossel bay,-34.1831,22.146,16.96,86,65,4.3,ZA,1707692081
375,fort st. john,56.2499,-120.8529,2.94,48,75,2.57,CA,1707692081
376,richlands,37.0932,-81.7937,13.32,100,100,0.0,US,1707692081
377,torbat-e heydariyeh,35.274,59.2195,7.51,33,67,0.88,IR,1707692082
378,rio grande,-32.035,-52.0986,25.06,94,65,5.59,BR,1707692082
379,arraial do cabo,-22.9661,-42.0278,25.7,77,10,5.32,BR,1707692082
380,harlingen,26.1906,-97.6961,28.05,32,0,5.14,US,1707692074
381,kovylkino,54.0388,43.9139,-12.62,91,99,4.86,RU,1707692083
382,filadelfia,39.9523,-75.1638,9.6,63,100,4.12,US,1707691988
383,wynyard,-41.0,145.7167,19.25,62,21,1.8,AU,1707692083
384,nova vicosa,-17.8919,-39.3719,25.57,87,16,2.58,BR,1707691940
385,krasnozerskoye,53.9828,79.2374,-17.16,94,100,6.15,RU,1707692084
386,sinan,34.8262,126.1086,-1.94,72,0,2.84,KR,1707692085
387,punta cana,18.5818,-68.4043,25.87,65,20,6.17,DO,1707692002
388,muang phonsavan,19.45,103.2167,7.98,96,12,0.87,LA,1707692086
389,marsh harbour,26.5412,-77.0636,23.36,73,96,5.8,BS,1707692086
390,benjamin constant,-4.3831,-70.0311,25.07,94,20,1.03,BR,1707692087
391,santa rosalia,27.3167,-112.2833,15.34,45,2,5.45,MX,1707692087
392,tayu,-6.5397,111.0518,24.68,89,100,2.37,ID,1707692088
393,dhidhdhoo,6.8833,73.1,27.49,71,58,2.16,MV,1707692088
394,iranshahr,27.2025,60.6848,18.73,42,97,0.56,IR,1707692089
395,kloulklubed,7.0419,134.2556,27.28,81,76,8.29,PW,1707692089
396,mujiayingzi,42.1167,118.7833,-3.51,46,0,3.89,CN,1707692089
397,kyzyl-suu,42.3414,78.0056,-1.01,46,59,2.26,KG,1707692089
398,khandyga,62.6667,135.6,-38.34,97,38,1.14,RU,1707692090
399,berezovo,63.9381,65.0419,-34.23,100,16,1.34,RU,1707692090
400,yuxi,24.355,102.5422,7.72,98,45,1.05,CN,1707692091
401,coquimbo,-29.9533,-71.3436,19.85,72,20,5.66,CL,1707691997
402,isla vista,34.4133,-119.861,19.39,57,0,2.24,US,1707692091
403,horta,38.5333,-28.6333,16.68,91,28,10.28,PT,1707692091
404,maues,-3.3836,-57.7186,24.98,92,92,0.71,BR,1707692092
405,saldanha,-33.0117,17.9442,22.03,84,0,3.7,ZA,1707692092
406,souillac,-20.5167,57.5167,27.21,94,75,3.6,MU,1707692092
407,zastron,-30.3023,27.084,16.49,30,1,0.99,ZA,1707692059
408,kalynivka,49.4539,28.5261,6.77,87,68,3.34,UA,1707692093
409,el charco,2.4769,-78.1105,26.94,89,54,1.82,CO,1707692093
410,jabor,5.921,169.6434,27.48,82,80,9.56,MH,1707692093
411,calama,-22.4667,-68.9333,25.27,22,0,10.29,CL,1707692048
412,francisco sa,-16.4758,-43.4883,24.08,75,53,3.3,BR,1707692094
413,freetown,8.484,-13.2299,27.84,78,32,4.12,SL,1707692094
414,nova olimpia,-14.7972,-57.2881,23.64,96,96,2.65,BR,1707692094
415,quellon,-43.1167,-73.6167,13.08,64,23,6.61,CL,1707692094
416,launceston,-41.45,147.1667,17.8,94,40,2.57,AU,1707692095
417,kharan,28.5833,65.4167,16.63,41,100,0.69,PK,1707692095
418,weatherford,32.7593,-97.7972,6.78,91,100,3.13,US,1707691872
419,georgetown,5.4112,100.3354,26.96,77,20,3.6,MY,1707692095
420,quillacollo,-17.4,-66.2833,20.04,69,75,1.54,BO,1707692096
421,phalodi,27.1333,72.3667,14.53,21,66,4.01,IN,1707692096
422,amahai,-3.3333,128.9167,26.69,84,100,1.94,ID,1707692096
423,east london,-33.0153,27.9116,20.04,77,14,5.14,ZA,1707692096
424,tazacorte,28.629,-17.9293,19.54,86,75,2.57,ES,1707692096
425,beau vallon,-20.4189,57.6953,27.13,94,75,3.6,MU,1707692097
426,tangalle,6.024,80.7911,23.23,81,41,4.38,LK,1707692097
427,international falls,48.6011,-93.411,-2.9,64,75,2.57,US,1707692077
428,mahina,-17.5065,-149.489,28.87,84,75,5.66,PF,1707692097
429,al harithah,30.7186,47.7208,11.98,87,0,4.12,IQ,1707692098
430,forio,40.7342,13.8646,13.01,82,99,4.92,IT,1707692098
431,saint-pierre,-21.3393,55.4781,25.82,83,0,2.06,RE,1707692098
432,laghouat,33.8,2.8651,11.88,61,64,4.81,DZ,1707692098
433,riohacha,11.5444,-72.9072,33.06,52,0,7.2,CO,1707692099
434,tofol,5.3248,163.0078,28.88,70,100,7.72,FM,1707692099
435,polyarnyy,69.1989,33.4478,-19.79,99,100,2.22,RU,1707692099
436,kosan,38.8558,127.4181,-4.09,85,7,2.84,KP,1707692099
437,duderstadt,51.5131,10.2595,9.62,96,100,2.06,DE,1707692100
438,solnechnyy,50.7214,136.6319,-17.76,91,100,2.12,RU,1707692100
439,shiguai,40.7058,110.2856,-9.89,82,5,1.79,CN,1707692100
440,san ignacio,17.1561,-89.0714,34.08,52,0,0.0,BZ,1707692100
441,soe,-9.8607,124.284,21.44,87,99,1.38,ID,1707692100
442,salinas,36.6777,-121.6555,17.67,63,0,4.12,US,1707691824
443,barbastro,42.0356,0.1269,6.1,73,49,1.28,ES,1707692101
444,cherdyn',60.403,56.4787,-20.24,100,100,1.52,RU,1707692101
445,conception bay south,47.4999,-52.9981,1.91,90,100,1.54,CA,1707692102
446,bengkulu,-3.8004,102.2655,23.91,89,61,2.2,ID,1707692102
447,brandon,27.9378,-82.2859,27.13,78,0,5.14,US,1707691966
448,domna,51.8971,113.1573,-16.91,85,99,3.0,RU,1707692104
449,tralee,52.2704,-9.7026,4.15,81,68,3.73,IE,1707692104
450,tianpeng,30.9866,103.9393,9.26,75,13,0.78,CN,1707692104
451,menongue,-14.6585,17.691,19.33,81,43,1.82,AO,1707692105
452,benguela,-12.5763,13.4055,27.8,79,97,2.47,AO,1707692105
453,tarnogskiy gorodok,60.4997,43.5761,-15.48,96,100,1.96,RU,1707692105
454,takoradi,4.8845,-1.7554,27.32,87,88,1.58,GH,1707692106
455,tacna,-18.0056,-70.2483,21.11,68,100,4.12,PE,1707692106
456,sakakah,29.9697,40.2064,9.76,71,3,1.71,SA,1707692107
457,coahuayana de hidalgo,18.7,-103.6583,26.7,59,65,2.87,MX,1707692108
458,vila velha,-20.3297,-40.2925,26.97,92,40,3.6,BR,1707692108
459,maun,-19.9833,23.4167,25.15,48,13,4.5,BW,1707692108
460,arteche,12.2645,125.4048,24.47,88,98,7.36,PH,1707692108
461,al ghayzah,16.2079,52.176,23.73,75,36,3.96,YE,1707692109
462,mvurwi,-17.0333,30.85,16.81,86,100,4.74,ZW,1707692109
463,edmundston,47.3737,-68.3251,2.64,83,100,2.06,CA,1707691822
464,qamdo,31.1667,97.2333,-10.54,51,2,1.64,CN,1707692110
465,pangoa,-12.1167,-73.0,23.15,97,95,0.47,PE,1707692110
466,howard springs,-12.497,131.047,24.99,97,100,2.37,AU,1707692111
467,atar,20.5169,-13.0499,23.06,26,2,4.14,MR,1707692112
468,rumonge,-3.9736,29.4386,23.74,75,100,1.44,BI,1707692112
469,smithers,54.7804,-127.1743,-4.82,100,100,1.54,CA,1707692113
470,mata-utu,-13.2816,-176.1745,28.12,83,48,8.61,WF,1707692113
471,el bauga,18.262,33.9081,20.15,37,0,4.15,SD,1707692114
472,lorengau,-2.0226,147.2712,29.07,74,93,3.36,PG,1707692114
473,okhotsk,59.3833,143.3,-30.13,95,70,2.47,RU,1707692115
474,fortaleza,-3.7227,-38.5247,29.48,94,0,1.03,BR,1707692115
475,pizarro,4.9533,-77.366,27.43,84,99,1.89,CO,1707692115
476,namtsy,62.7161,129.6658,-35.9,99,91,2.2,RU,1707692116
477,bubaque,11.2833,-15.8333,26.36,64,0,6.29,GW,1707692116
478,bossangoa,6.4926,17.4552,25.9,20,100,1.05,CF,1707692116
479,porto novo,6.4965,2.6036,28.9,83,82,4.1,BJ,1707692117
480,rawson,-43.3002,-65.1023,27.96,19,100,14.26,AR,1707692117
481,vernon,50.2581,-119.2691,1.83,91,100,1.03,CA,1707692117
482,fortuna,40.5982,-124.1573,14.99,88,100,5.14,US,1707692117
483,murgab,37.4966,61.9714,8.93,61,78,2.06,TM,1707692118
484,potosi,-19.5836,-65.7531,10.92,73,100,3.0,BO,1707692118
485,emmett,43.8735,-116.4993,9.75,41,82,0.89,US,1707692119
486,biankouma,7.7391,-7.6138,24.58,31,64,1.27,CI,1707692119
487,hawassa,7.05,38.4667,17.53,80,45,1.44,ET,1707691843
488,yeniseysk,58.4497,92.1703,-15.03,91,100,3.58,RU,1707692120
489,hwange,-18.3693,26.5019,24.19,61,60,3.78,ZW,1707692121
490,chernyshevskiy,63.0128,112.4714,-28.61,98,100,2.04,RU,1707692121
491,hafar al-batin,28.4328,45.9708,13.32,100,75,4.12,SA,1707692122
492,san jose del guaviare,2.5729,-72.6459,27.83,65,59,0.76,CO,1707692122
493,fenoarivo be,-18.4333,46.5667,19.76,94,97,1.56,MG,1707692122
494,lloydminster,53.2835,-110.0016,0.12,64,0,7.2,CA,1707692123
495,carnarvon,-24.8667,113.6333,25.84,69,0,6.87,AU,1707692123
496,urangan,-25.3,152.9,24.55,95,25,2.68,AU,1707692124
497,twon-brass,4.3151,6.2418,27.96,86,66,5.45,NG,1707692124
498,mugia,43.1041,-9.2179,14.39,91,58,10.39,ES,1707692124
499,tsiombe,-25.3,45.4833,24.25,98,99,2.13,MG,1707692125
500,wamba,8.9333,8.6,26.59,20,1,2.27,NG,1707692125
501,petoskey,45.3733,-84.9553,0.17,78,100,3.09,US,1707691860
502,riachao das neves,-11.7461,-44.91,21.71,93,100,0.86,BR,1707692125
503,semporna,4.4818,118.6112,25.85,84,92,4.32,MY,1707692126
504,novoagansk,61.9449,76.6625,-22.32,95,99,4.46,RU,1707692126
505,garautha,25.5667,79.3,13.01,43,0,3.01,IN,1707692126
506,juigalpa,12.1063,-85.3645,30.95,62,40,4.12,NI,1707692127
507,bom despacho,-19.7364,-45.2522,20.4,90,42,2.95,BR,1707692127
508,douentza,14.9951,-2.9517,23.97,8,0,1.86,ML,1707692127
509,rio tuba,8.5061,117.4317,26.79,70,63,3.62,PH,1707692128
510,troitsk,54.0979,61.5773,-21.45,96,23,2.27,RU,1707692128
511,srikakulam,18.3,83.9,19.19,82,78,1.68,IN,1707692128
512,rochlitz,51.05,12.8,8.49,91,100,5.56,DE,1707692129
513,ulladulla,-35.35,150.4667,27.94,49,0,1.36,AU,1707692129
514,isangel,-19.55,169.2667,28.06,94,40,2.57,VU,1707692130
515,chul'man,56.8479,124.9104,-18.84,99,100,0.48,RU,1707692130
516,remire-montjoly,4.9167,-52.2667,28.02,74,20,2.57,GF,1707692130
517,margherita,27.2833,95.6833,12.86,71,12,0.83,IN,1707692131
518,shingu,33.7333,135.9833,5.37,65,7,2.25,JP,1707692131
519,kuta,-8.7233,115.1723,25.97,94,75,0.51,ID,1707692131
520,briviesca,42.5499,-3.3232,6.08,86,99,7.24,ES,1707692132
521,tarfaya,27.9358,-12.9218,18.58,89,0,6.05,MA,1707692132
522,muroto-misakicho,33.2833,134.15,5.58,59,10,3.05,JP,1707692132
523,mongoumba,3.6415,18.5936,27.37,25,100,0.27,CF,1707692133
524,yeppoon,-23.1333,150.7333,26.88,68,50,5.27,AU,1707692133
525,cuito,-12.3833,16.9333,16.01,88,100,0.64,AO,1707692134
526,ola,59.5833,151.2833,-22.73,86,100,3.02,RU,1707692134
527,dunedin,-45.8742,170.5036,20.04,61,100,0.45,NZ,1707692134
528,kuala sungai baru,2.3594,102.0353,26.13,87,100,1.64,MY,1707692135
529,sechura,-5.5569,-80.8222,29.35,58,65,7.09,PE,1707692135
530,isna,25.2934,32.554,16.01,44,0,1.77,EG,1707692135
531,kirakira,-10.4544,161.9205,28.65,75,97,5.42,SB,1707692136
532,whistler,50.1164,-122.9695,2.06,100,100,0.0,CA,1707692016
533,narrabri,-30.3167,149.7833,25.29,72,87,0.69,AU,1707692137
534,palikir - national government center,6.9248,158.1611,28.47,74,100,7.72,FM,1707692137
535,mont-dore,-22.2833,166.5833,27.99,99,77,6.09,NC,1707692137
536,price,39.5994,-110.8107,3.4,44,0,2.57,US,1707692138
537,yung shue wan,22.2333,114.1167,16.46,58,18,10.22,HK,1707692138
538,arica,-18.475,-70.3042,24.75,73,0,3.09,CL,1707692138
539,cheongju-si,36.6372,127.4897,-5.02,93,20,1.03,KR,1707692139
540,bichura,50.5881,107.6022,-8.19,88,100,0.85,RU,1707692139
541,brookings,44.3114,-96.7984,6.17,60,0,7.2,US,1707692054
542,khorugh,37.4897,71.553,-12.44,64,87,0.26,TJ,1707692140
543,kiunga,-6.1219,141.2906,24.8,93,100,0.54,PG,1707692140
544,adiake,5.2863,-3.304,27.83,83,46,2.91,CI,1707692140
545,enriquillo,17.9,-71.2333,26.82,73,0,4.43,DO,1707692141
546,dzidzantun,21.25,-89.05,33.46,39,0,1.14,MX,1707692141
547,castillos,-34.1667,-53.8333,23.98,87,0,3.05,UY,1707692141
548,great falls,47.5002,-111.3008,1.66,93,100,2.57,US,1707691937
549,akhmim,26.5622,31.745,14.11,23,99,1.17,EG,1707691916
550,tucupita,9.0622,-62.051,28.5,51,61,3.82,VE,1707692142
551,el calafate,-50.3408,-72.2768,10.18,50,14,9.47,AR,1707692072
552,newport,51.5877,-2.9984,6.06,91,90,2.74,GB,1707691996
553,taroa,8.7058,171.2275,27.23,77,98,11.46,MH,1707692143
554,onguday,50.75,86.15,-18.46,99,94,1.77,RU,1707692143
555,gwanda,-20.9333,29.0,18.68,86,44,3.58,ZW,1707692144
556,eilat,29.5581,34.9482,15.91,55,84,2.57,IL,1707692144
557,cao bang,22.6667,106.25,11.25,80,1,0.36,VN,1707692145
558,kavaratti,10.5669,72.642,27.58,74,5,4.95,IN,1707692145
559,san fernando,15.0286,120.6898,23.85,73,71,5.43,PH,1707692145
560,lautoka,-17.6167,177.4667,29.92,84,75,6.17,FJ,1707692146
561,zhigalovo,54.8097,105.1578,-20.17,99,84,1.44,RU,1707692146
562,callao,-12.0667,-77.15,27.16,65,75,7.2,PE,1707692092
563,ixtapa,20.7,-105.2,24.57,68,85,2.24,MX,1707692146
564,rabo de peixe,37.8,-25.5833,17.77,99,40,7.72,PT,1707692147
565,antsohihy,-14.8796,47.9875,24.14,97,97,1.92,MG,1707692147
566,gurupa,-1.405,-51.64,24.11,97,99,1.3,BR,1707692149
567,simanggang,1.2472,111.4528,25.01,94,100,0.0,MY,1707692149
568,bay roberts,47.5999,-53.2648,2.25,91,100,0.89,CA,1707692150
569,tselinnoye,53.0833,85.6667,-15.34,94,87,5.14,RU,1707692150
570,panaba,21.2833,-88.2667,29.86,54,78,7.54,MX,1707692151
571,daru,-9.0763,143.2092,26.98,85,51,2.52,PG,1707692151
572,penedo,-10.2903,-36.5864,26.22,84,99,3.56,BR,1707692152
